number of equals =	1363
number of contains =	550
notInAbstractList =	8227
Appoaches:
	Sbj-Obj =	1363
	Pronoun-Obj =	550
Extraction:
	In Sentence =	1644
	In Paragraph =	269
Blank Sentences =	3
Number of articles not found in 2016-10 wikipedia nif version =	68	Alona_Barkat,Karri_Käyhkö,Pekka_Lairola,Märta_Blomstedt,Steven_Hutchinson,Bakare_Kone,Hans-Ulrich_Dürst,Tiago_Portuga,Jean-Baptiste_Mockey,Barbara_McDermott,Keith_Carlos__Keith_Carlos__1,Isa_Pola,Carlo_Tononi,Guido_Fantoni,Leonardo_Cremonini,Paolo_La_Rosa,Gloria_Christian,Eugene_%22Sdwig%22_Zvidionny,Leo_%22K'millian%22_Moyo,Oleg_Pungin,Shota_Omine,Yuu_Tejima,Kiyoe_Yoshioka,Peeco,Takahiro_Imanami,Moriji_Mochida,Toyo_Asayama,Andriy_Lunin,Chihiro_Noda,Yu_Tamura_(footballer),Hiroshi_Miyaoka,Dilpreet_Dhillon,Marnie_Mosiman,Ikuko_Yoda,Hikaru_Sato__Hikaru_Sato__1,Nick_Thometz,Taiki_Tamukai,Boris_Gorbatov,Hisashi_Takeda,Natsuki_Sato,Nataliya_Obmochaeva,Mohammad_Reza_Tonekaboni,Hashiru_Shimono,Hayato_Ikegaya,Kristine_Marie_Jensen,Nobuyuki_Shiina,Ryuji_Okada,Takuro_Uehara,Yuya_Hikichi_(footballer,_born_1990),Yuya_Nakasaka,Masato_Yuzawa,Takuya_Kakine,Yusaku_Toyoshima,Nastassia_Staravoitava,Nail_Mukhamedyarov,Sohichiro_Amaya,Sakura_Miyajima,Akihiro_Higashide,Ayatollah_Sheykh_Gholam_Hossein_Tabrizi,Ko_Kyung-te,Yuma_Takahashi,Jeff_Stinco,Atsushi_Ugumori,Kohei_Hattori,Koki_Matsuzawa,Ryota_Sekiya,Shun_Takagi,Yoshiki_Matsushita,
Kind of Match	Section	Section Title	Extraction	Approach	Blank Sentence	NIF-Anchor	Subject	Relation	Object	Sentence	Context
Equal	0	Abstract	In Sentence	Sbj-Obj		Bologna	http://dbpedia.org/resource/Giovanni_II_Bentivoglio	http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Bologna	Bentivoglio family ruled over Bologna	Giovanni II Bentivoglio (February 12, 1443 – February 15, 1508) was an Italian nobleman who ruled as tyrant of Bologna from 1463 until 1506. He had no formal position, but held power as the city's "first citizen." The Bentivoglio family ruled over Bologna from 1443, and repeatedly attempted to consolidate their hold of the Signoria of the city.	
Equal	0	Abstract	In Sentence	Sbj-Obj		Bologna	http://dbpedia.org/resource/Giovanni_Maria_Viani	http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Bologna	Giovanni Maria Viani (1636–1700) was an Italian painter of the Baroque period, active in Bologna	Giovanni Maria Viani (1636–1700) was an Italian painter of the Baroque period, active in Bologna.	
Equal	0	Abstract	In Paragraph	Sbj-Obj		Bologna	http://dbpedia.org/resource/Pellegrino_Antonio_Orlandi	http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Bologna	Pellegrino Antonio Orlandi (1660–1727) was an Italian writer and art historian, author of the Abecedario pittorico (‘ABC of Painting’). Born in Bologna	Pellegrino Antonio Orlandi (1660–1727) was an Italian writer and art historian, author of the Abecedario pittorico (‘ABC of Painting’). Born in Bologna, Orlandi joined the city’s Carmelite convent of San Martino. Here he undertook research in art history and was made a member of the Accademia Clementina. The first edition of his Abecedario pittorico was published in Bologna in 1704. This was a biographical dictionary covering, according to its author, some four thousand painters, sculptors and architects. An expanded and corrected edition of the Abecedario followed in 1719, updated in part through correspondence with artists and collectors in Rome and Florence. In the meantime, in 1714, he had published the Notizie degli scrittori bolognesi e dell' opere loro stampate e manoscritte (‘Notes on the Bolognese writers and on their printed and manuscript works’). Pellegrino Antonio Orlandi died in Bologna in 1727. New and augmented editions of the Abecedario continued to be published, however; that of 1753 included additional material written by Pietro Guarienti. Although the work would later be criticised for its inaccuracies, Lanitra Walker describes it in the Dictionary of Art Historians as having been ‘the most complete resource for information on artists during the 18th century.’	
Equal	0	Abstract	In Sentence	Pronoun-Obj		Bologna	http://dbpedia.org/resource/Sante_Vandi	http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Bologna	(**he=Sante Vandi**): he painted at Bologna	Sante Vandi (1653–1716) was an Italian portrait painter of the Baroque period. He was a pupil of Carlo Cignani. He is also known as Santino da' Ritratti. In early life he painted at Bologna, but was afterwards employed at Mantua, and other cities in Central Italy. He had constant commissions, and left a great number of portraits, chiefly of a small size. Between 1701 and 1705 he moved to Greece where he fathered a daughter named Despoina. He died at Loreto.	
Equal	0	Abstract	In Sentence	Sbj-Obj		Grand Rapids, Michigan	http://dbpedia.org/resource/Watson_Spoelstra	http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Grand_Rapids,_Michigan	Spoelstra was born in Grand Rapids, Michigan	Watson N. "Waddy" Spoelstra (April 5, 1910 – July 20, 1999) was an American sportswriter for The Detroit News from 1945 to 1973. He served as the president of the Baseball Writers Association of America in 1968. After retiring from The Detroit News, he founded Baseball Chapel, a Christian ministry for professional baseball players, which he led from 1973 to 1982. Spoelstra was born in Grand Rapids, Michigan in 1910. He attended Hope College where he played baseball and basketball. He became Hope College's all-time leading scorer in basketball. He graduated from Hope College in 1932. After graduating from college, Spoelstra was hired as a sportswriter by the Associated Press, assigned to Detroit. In approximately 1945, Spoelstra was hired by The Detroit News, where he remained for nearly 30 years. His son Jon Spoelstra is a former National Basketball Association executive and his grandson Erik Spoelstra is the current head coach of the Miami Heat.	
Equal	0	Abstract	In Sentence	Pronoun-Obj		Grand Rapids, Michigan	http://dbpedia.org/resource/Lou_Stringer	http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Grand_Rapids,_Michigan	(**he=Lou Stringer**): He was born in Grand Rapids, Michigan	Louis Bernard Stringer (May 13, 1917 – October 19, 2008) was an American second baseman in Major League Baseball who played for the Chicago Cubs and Boston Red Sox between the 1941 and 1950 seasons. Listed at 5 feet 11 inches (1.80 m) tall and 173 pounds (78 kg), Stringer batted and threw right-handed. He was born in Grand Rapids, Michigan, and raised in East Los Angeles, California.	
Equal	0	Abstract	In Sentence	Pronoun-Obj		Bologna	http://dbpedia.org/resource/Oreste_Biancoli	http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Bologna	(**he=Oreste Biancoli**): He was born in Bologna	Oreste Biancoli (20 February 1897 – 25 November 1971) was an Italian screenwriter and film director. He wrote for 92 films between 1930 and 1986. He also directed nine films between 1938 and 1952. He was born in Bologna, Italy and died in Rome, Italy.	
Equal	0	Abstract	In Sentence	Sbj-Obj		Bridgeport, Connecticut	http://dbpedia.org/resource/Ray_Keating	http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Bridgeport,_Connecticut	Keating was born in Bridgeport, Connecticut	Raymond Herbert Keating (July 21, 1893 – December 28, 1963), was a professional baseball player who pitched in the Major Leagues from 1912 to 1919. Keating was born in Bridgeport, Connecticut. He played for the New York Yankees and Boston Braves. He died, aged 70, in Sacramento, California.	
Equal	0	Abstract	In Sentence	Sbj-Obj		Bologna	http://dbpedia.org/resource/Parisius	http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Bologna	Parisius was born in 1160, at either Treviso or Bologna	Saint Parisius, O.S.B. Cam., (Italian: Parisio), was a Camaldolese monk and spiritual director. It is believed that Parisius was born in 1160, at either Treviso or Bologna. At the age of twelve, Parisius entered the Camaldolese order. Shortly after being ordained a priest in 1191, Parisius was appointed as the spiritual director of the nuns of the Order at the Monastery of St. Christina in Treviso. He remained in this ministry for the remaining seventy years of his life. During his life, many miracles were credited to his intercession and he is reported to have had the gift of prophesy. After his death, he was buried in the Cathedral of St. Peter in Treviso.	
Contains	0	Abstract	In Sentence	Pronoun-Obj		University of Bologna	http://dbpedia.org/resource/Ulisse_Giuseppe_Gozzadini	http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Bologna	(**he=Ulisse Giuseppe Gozzadini**): He was educated at the University of Bologna	Ulisse Giuseppe Gozzadini (10 October 1650 – 20 March 1728) was an Italian Cardinal who served as bishop of Imola. Gozzadini was born in Bologna and was of a patrician family. He was the son of Palatine Count Marcantonio Gozzadini and Ginevra Leoni. He was educated at the University of Bologna, where he received a doctorate in canon law in 1670 and a doctorate in civil law in 1674.	
Equal	0	Abstract	In Sentence	Sbj-Obj		Bologna	http://dbpedia.org/resource/Ulisse_Giuseppe_Gozzadini	http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Bologna	Gozzadini was born in Bologna	Ulisse Giuseppe Gozzadini (10 October 1650 – 20 March 1728) was an Italian Cardinal who served as bishop of Imola. Gozzadini was born in Bologna and was of a patrician family. He was the son of Palatine Count Marcantonio Gozzadini and Ginevra Leoni. He was educated at the University of Bologna, where he received a doctorate in canon law in 1670 and a doctorate in civil law in 1674.	
Equal	0	Abstract	In Sentence	Pronoun-Obj		Bologna	http://dbpedia.org/resource/Diamante_Maria_Scarabelli	http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Bologna	(**her=Diamante Maria Scarabelli**): Her great success at Bologna	Diamante Maria Scarabelli was an Italian soprano singer of the later 17th century and the early 18th century. She is best remembered for having sung the part of Poppea in George Frederic Handel's opera Agrippina, a role that requires a wide vocal range, a fairly high tessitura, and a highly developed virtuoso technique. Her great success at Bologna in the 1697 pasticcio Perseo inspired the publication of a volume of eulogistic verse, entitled "La miniera del Diamante".	
Equal	0	Abstract	In Sentence	Sbj-Obj		Botou	http://dbpedia.org/resource/Jia_Qinglin	http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Botou	Jia Qinglin (born March 1940 in Botou	(This is a Chinese name; the family name is Jia.) Jia Qinglin (born March 1940 in Botou, Hebei) was a senior leader of the People's Republic of China. He was the fourth ranking member of the Politburo Standing Committee of the Communist Party of China, the Chairman and Party secretary of the National Committee of the People's Political Consultative Conference. Jia's functions as the head of China's consultative legislative body are largely ceremonial in nature. Earlier he had served as the CPC Party Chief in Fujian and Beijing.	
Contains	0	Abstract	In Sentence	Pronoun-Obj		University of Bologna	http://dbpedia.org/resource/Lisa_Bortolotti	http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Bologna	(**she=Lisa Bortolotti**): She was educated at the University of Bologna	Lisa Bortolotti (born 1974 in Bologna) is an Italian philosopher who is currently Professor of Philosophy in the Department of Philosophy at the University of Birmingham, United Kingdom. Her work is in the philosophy of the cognitive sciences, including philosophy of psychology and philosophy of psychiatry, as well as bioethics and medical ethics. She was educated at the University of Bologna, King's College London, University of Oxford and the Australian National University, and worked briefly at the University of Manchester before beginning at Birmingham, where she has been a lecturer, senior lecturer, reader and now professor. She has published three sole-authored books: An Introduction to the Philosophy of Science (Polity Press, 2008); Delusions and Other Irrational Beliefs (Oxford University Press, 2009); and Irrationality (Polity, 2014). Delusions and Other Irrational Beliefs, in which Bortolotti challenges the argument that delusions cannot be beliefs due to their irrationality, was the winner of the 2011 American Philosophical Association book prize. In addition, she edited Philosophy and Happiness (Palgrave Macmillan, 2009) and co-edited Psychiatry as Cognitive Neuroscience: Philosophical Perspectives (Oxford University Press, 2009).	
Equal	0	Abstract	In Paragraph	Sbj-Obj		Bologna	http://dbpedia.org/resource/Anna_Maria_Gherardi	http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Bologna	Anna Maria Gherardi (15 October 1939 – 5 October 2014) was an Italian actress and voice actress. Born in Bologna	Anna Maria Gherardi (15 October 1939 – 5 October 2014) was an Italian actress and voice actress. Born in Bologna, Gherardi formed at the drama school of the Piccolo Teatro in Milan, and debuted on stage in 1960, in Adelchi alongside Vittorio Gassman. She was later active in the avant-garde theatre, and worked with notable directors such as Luca Ronconi and Maurizio Scaparro. In films, she was often cast in character roles, and she worked with Bernardo Bertolucci, Franco Battiato and Pasquale Festa Campanile, among others. She was also active as a voice actress in documentaries and radio dramas, and in dubbing lines in foreign films.	
Equal	0	Abstract	In Sentence	Pronoun-Obj		Bologna	http://dbpedia.org/resource/Claudia_Testoni	http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Bologna	(**she=Claudia Testoni**): She was born in Bologna	Claudia Testoni (19 December 1915 – 17 July 1998), was an Italian hurdler, sprinter and long jumper. She was European champion, in 1938, on 80 metres hurdles. She was born in Bologna and died in Cagliari.	
Equal	0	Abstract	In Sentence	Sbj-Obj		Bologna	http://dbpedia.org/resource/Giuseppe_Felice_Tosi	http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Bologna	Tosi was born and died at Bologna	Giuseppe Felice Tosi (28 February 1619 – before 14 December 1693) was an Italian composer and organist, and the father of Pier Francesco Tosi, also a successful composer. Tosi was born and died at Bologna. He started out as a singer and only started composing in his late fifties. He was among the paid musicians in San Petronio, Bologna, from 1636 to 1641, which possibly means that he received his musical education there. He was a founding member of the Bolognese Accademia Filarmonica in 1666 and was elected its conductor in 1679. His first musical work was the opera Il Celindo which, although composed in 1674, premiered in 1677. He composed a Dixit Dominus for the annual celebration of the academy in San Giovanni in Monte on 4 July 1675. From 1680 to 1683 he was maestro di cappella of the Accademia della Morte, Ferrara, and in 1682–1683 of Ferrara Cathedral as well. In 1686 he served temporarily as maestro di cappella of San Giovanni in Monte, Bologna. From 7 July 1692 until early December 1693 he was second organist at San Petronio. In addition to several operas, Tosi composed sacred music in the typical late 17th-century Bolognese style.	
Equal	0	Abstract	In Sentence	Sbj-Obj		Bologna	http://dbpedia.org/resource/Giuseppe_Felice_Tosi	http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Bologna	Tosi was born and died at Bologna	Giuseppe Felice Tosi (28 February 1619 – before 14 December 1693) was an Italian composer and organist, and the father of Pier Francesco Tosi, also a successful composer. Tosi was born and died at Bologna. He started out as a singer and only started composing in his late fifties. He was among the paid musicians in San Petronio, Bologna, from 1636 to 1641, which possibly means that he received his musical education there. He was a founding member of the Bolognese Accademia Filarmonica in 1666 and was elected its conductor in 1679. His first musical work was the opera Il Celindo which, although composed in 1674, premiered in 1677. He composed a Dixit Dominus for the annual celebration of the academy in San Giovanni in Monte on 4 July 1675. From 1680 to 1683 he was maestro di cappella of the Accademia della Morte, Ferrara, and in 1682–1683 of Ferrara Cathedral as well. In 1686 he served temporarily as maestro di cappella of San Giovanni in Monte, Bologna. From 7 July 1692 until early December 1693 he was second organist at San Petronio. In addition to several operas, Tosi composed sacred music in the typical late 17th-century Bolognese style.	
Equal	0	Abstract	In Sentence	Pronoun-Obj		Bologna	http://dbpedia.org/resource/Guido_Ruggeri	http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Bologna	(**he=Guido Ruggeri**): He was active in his native Bologna	Guido Ruggeri (active 1550s) was an Italian engraver. He was active in his native Bologna. He was a pupil of Francesco Francia, but went with Primaticcio to work with the School of Fontainebleau.	
Equal	0	Abstract	In Sentence	Sbj-Obj		Grand Rapids, Michigan	http://dbpedia.org/resource/Vivian_Hultman	http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Grand_Rapids,_Michigan	Vivian Joseph Hultman (January 26, 1903 – December 27, 1987) was a professional football player from Grand Rapids, Michigan	Vivian Joseph Hultman (January 26, 1903 – December 27, 1987) was a professional football player from Grand Rapids, Michigan. He attended and played his college football at Michigan State University. Hultman then played in the National Football League with the Detroit Panthers from 1925 thru 1926 and the Pottsville Maroons in 1927.	
Equal	0	Abstract	In Sentence	Pronoun-Obj		Bologna	http://dbpedia.org/resource/Elisabetta_Sirani	http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Bologna	(**she=Elisabetta Sirani**): She was the most famous woman artist in early modern Bologna	Elisabetta Sirani (8 January 1638 – 28 August 1665) was an Italian Baroque painter and printmaker who died in still-unexplained circumstances at the early age of 27. She was the most famous woman artist in early modern Bologna and established an academy for other women artists.	
Equal	0	Abstract	In Sentence	Sbj-Obj		Bridgeport, Connecticut	http://dbpedia.org/resource/Jasper_McLevy	http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Bridgeport,_Connecticut	Jasper McLevy (March 27, 1878—November 20, 1962) was an American politician who served as mayor of Bridgeport, Connecticut	Jasper McLevy (March 27, 1878—November 20, 1962) was an American politician who served as mayor of Bridgeport, Connecticut from 1933-1957. He was a member of the Socialist Party, later leaving in protest to join the Social Democratic Federation.	
Equal	0	Abstract	In Sentence	Sbj-Obj		Bologna	http://dbpedia.org/resource/Catherine_of_Bologna	http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Bologna	of artists and against temptations, Catherine de' Vigri was venerated for nearly three centuries in her native Bologna	Saint Catherine of Bologna (8 September 1413 – 9 March 1463) was an Italian nun as well as both an artist and saint. The patron saint of artists and against temptations, Catherine de' Vigri was venerated for nearly three centuries in her native Bologna before being formally canonized, in 1712. Her feast day is 9 March.	
Equal	0	Abstract	In Sentence	Pronoun-Obj		Bologna	http://dbpedia.org/resource/Giuseppe_Biancani	http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Bologna	(**his=Giuseppe Biancani**): His Aristotelis loca mathematica ex universis ipsius operibus collecta et explicata, published in Bologna	Giuseppe Biancani (in Latin, Josephus Blancanus) (1566 – 1624) was an Italian Jesuit astronomer, mathematician, and selenographer, after whom the crater Blancanus on the Moon is named. He was a native of Bologna. His Aristotelis loca mathematica ex universis ipsius operibus collecta et explicata, published in Bologna, appeared in 1615, in which Biancani discussed Aristotelian thought on floating bodies. The work suffered censorship whilst undergoing peer review, a common Jesuit practice. The reviewer, Giovanni Camerota, wrote: "It does not seem to be either proper or useful for the books of our members to contain the ideas of Galileo Galilei, especially when they are contrary to Aristotle." Biancani wrote his Sphaera mundi, seu cosmographia demonstrativa, ac facili methodo tradita in 1615. However, it was not published until 1619 in Bologna, after the Decree of the Congregation of the Index in 1616. In his Sphaera mundi, Biancani expounded on his belief that God had made the earth a perfect symmetrical world: the highest mountain on land had its proportional equivalent in the lowest depth of the ocean. The original earth emerged on the third day of the creation myth as a perfectly smooth sphere, Biancani reasoned. If not for the hand of God, "natural law" would have allowed the earth to remain in that form. Biancani believed, however, that God had created the depths of the sea and formed the mountains of the earth. Moreover, if left to "natural law," the earth would be consumed in water, in imitation of how it was created. However, the hand of God would intervene in order to cause the earth to be destroyed entirely by fire. The contents of the book are described in Latin as: Sphaera Mundi seu Cosmographia. Demonstrativa, ac facili Methodo tradita: In qua totius Mundi fabrica, una cum novis, Tychonis, Kepleri, Galilaei, aliorumque; Astronomorum adinventis continetur. Accessere I. Brevis introductio ad Geographiam. II. Apparatus ad Mathematicarum studium. III. Echometria, idest Geometrica tractatio de Echo. IV. Novum. As evidenced in the table of contents, this work also presented a summary of the discoveries made with the telescope by Tycho Brahe, Johannes Kepler, Galileo, Copernicus, and others. The censorship of Biancani's previous work affected the manner in which he wrote Sphaera mundi. "But that this opinion [heliocentrism] is false," Biancani wrote, during his discussion on Copernican and Keplerian theories, "and should be rejected (even though it is established by better proofs and arguments) has nevertheless become much more certain in our day when it has been condemned by the authority of the Church as contrary to Sacred Scripture" (Sphaera, IV, 37). The work not only included studies on the natural phenomenon of the echo and on sundials, but also included a diagram of the moon. Giuseppe Biancani's map was not drawn up in support of new Copernican ideas but those berthed in traditional geocentric cosmology and in support of Aristotelian thought. Biancani disagreed with Galileo, who believed in the existence of lunar mountains. In a 1611 letter to Christoph Grienberger (after whom the Gruemberger crater is named), Biancani wrote of his certainty that there could not be any mountains on the moon. Biancani opined that the Copernican system was of opinionem falsam... ac rejeciendam. Nevertheless, Biancani remained ambivalent in the midst of the Scientific Revolution, as he cited Galileo's opinions on the surface of the moon while also discussing those of the ancients, such as Posidonius and Cleomedes. Biancani's Constructio instrumenti ad horologia solaria discusses how to make a perfect sundial, with accompanying illustrations. Bernhardus Varenius based much of his geographical work on Biancani's ideas.	
Equal	0	Abstract	In Sentence	Pronoun-Obj		Bologna	http://dbpedia.org/resource/Giuseppe_Biancani	http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Bologna	(**he=Giuseppe Biancani**): He was a native of Bologna	Giuseppe Biancani (in Latin, Josephus Blancanus) (1566 – 1624) was an Italian Jesuit astronomer, mathematician, and selenographer, after whom the crater Blancanus on the Moon is named. He was a native of Bologna. His Aristotelis loca mathematica ex universis ipsius operibus collecta et explicata, published in Bologna, appeared in 1615, in which Biancani discussed Aristotelian thought on floating bodies. The work suffered censorship whilst undergoing peer review, a common Jesuit practice. The reviewer, Giovanni Camerota, wrote: "It does not seem to be either proper or useful for the books of our members to contain the ideas of Galileo Galilei, especially when they are contrary to Aristotle." Biancani wrote his Sphaera mundi, seu cosmographia demonstrativa, ac facili methodo tradita in 1615. However, it was not published until 1619 in Bologna, after the Decree of the Congregation of the Index in 1616. In his Sphaera mundi, Biancani expounded on his belief that God had made the earth a perfect symmetrical world: the highest mountain on land had its proportional equivalent in the lowest depth of the ocean. The original earth emerged on the third day of the creation myth as a perfectly smooth sphere, Biancani reasoned. If not for the hand of God, "natural law" would have allowed the earth to remain in that form. Biancani believed, however, that God had created the depths of the sea and formed the mountains of the earth. Moreover, if left to "natural law," the earth would be consumed in water, in imitation of how it was created. However, the hand of God would intervene in order to cause the earth to be destroyed entirely by fire. The contents of the book are described in Latin as: Sphaera Mundi seu Cosmographia. Demonstrativa, ac facili Methodo tradita: In qua totius Mundi fabrica, una cum novis, Tychonis, Kepleri, Galilaei, aliorumque; Astronomorum adinventis continetur. Accessere I. Brevis introductio ad Geographiam. II. Apparatus ad Mathematicarum studium. III. Echometria, idest Geometrica tractatio de Echo. IV. Novum. As evidenced in the table of contents, this work also presented a summary of the discoveries made with the telescope by Tycho Brahe, Johannes Kepler, Galileo, Copernicus, and others. The censorship of Biancani's previous work affected the manner in which he wrote Sphaera mundi. "But that this opinion [heliocentrism] is false," Biancani wrote, during his discussion on Copernican and Keplerian theories, "and should be rejected (even though it is established by better proofs and arguments) has nevertheless become much more certain in our day when it has been condemned by the authority of the Church as contrary to Sacred Scripture" (Sphaera, IV, 37). The work not only included studies on the natural phenomenon of the echo and on sundials, but also included a diagram of the moon. Giuseppe Biancani's map was not drawn up in support of new Copernican ideas but those berthed in traditional geocentric cosmology and in support of Aristotelian thought. Biancani disagreed with Galileo, who believed in the existence of lunar mountains. In a 1611 letter to Christoph Grienberger (after whom the Gruemberger crater is named), Biancani wrote of his certainty that there could not be any mountains on the moon. Biancani opined that the Copernican system was of opinionem falsam... ac rejeciendam. Nevertheless, Biancani remained ambivalent in the midst of the Scientific Revolution, as he cited Galileo's opinions on the surface of the moon while also discussing those of the ancients, such as Posidonius and Cleomedes. Biancani's Constructio instrumenti ad horologia solaria discusses how to make a perfect sundial, with accompanying illustrations. Bernhardus Varenius based much of his geographical work on Biancani's ideas.	
Equal	0	Abstract	In Sentence	Pronoun-Obj		Grand Rapids, Michigan	http://dbpedia.org/resource/Dave_Rozema	http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Grand_Rapids,_Michigan	(**he=Dave Rozema**): He was born in Grand Rapids, Michigan	David Scott Rozema [rose'-muh] (born August 5, 1956) is a former pitcher in Major League Baseball who played from 1977 through 1986 for the Detroit Tigers and Texas Rangers. Listed at 6' 4", 185 lb., Rozema batted and threw right handed. He was born in Grand Rapids, Michigan.	
Equal	0	Abstract	In Paragraph	Sbj-Obj		Grand Rapids, Michigan	http://dbpedia.org/resource/Geno_Carlisle	http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Grand_Rapids,_Michigan	Geno Marcellus Carlisle (born August 13, 1976) is an American former professional basketball player. The 6' 3", 200-lb. point guard born in Grand Rapids, Michigan	Geno Marcellus Carlisle (born August 13, 1976) is an American former professional basketball player. The 6' 3", 200-lb. point guard born in Grand Rapids, Michigan played in several leagues throughout the world.	
Equal	0	Abstract	In Sentence	Sbj-Obj		Bologna	http://dbpedia.org/resource/Amedeo_Biavati	http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Bologna	Amedeo Biavati (4 April 1915 – 22 April 1979) was an Italian footballer, who was born in Bologna	Amedeo Biavati (4 April 1915 – 22 April 1979) was an Italian footballer, who was born in Bologna. He was usually deployed as forward or as a midfielder on the wing. A very fast and creative player, with an eye for goal, and excellent technical ability and dribbling skills, Biavati is regarded as one of the greatest Italian players and wingers of all time, and is largely remembered for popularising the use of notable skills and feints in Italian football, in particular the step over.	
Equal	0	Abstract	In Sentence	Sbj-Obj		Bologna	http://dbpedia.org/resource/Attilio_Ariosti	http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Bologna	Attilio Malachia Ariosti (5 November 1666 – 1729) was a Servite Friar and Italian composer in the Baroque style, born in Bologna	Attilio Malachia Ariosti (5 November 1666 – 1729) was a Servite Friar and Italian composer in the Baroque style, born in Bologna. He produced more than 30 operas and oratorios, numerous cantatas and instrumental works.	
Equal	0	Abstract	In Sentence	Sbj-Obj		Bologna	http://dbpedia.org/resource/Giovanni_Andrea_Sirani	http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Bologna	Giovanni Andrea Sirani (4 September 1610 – 21 May 1670) was an Italian Baroque painter from Bologna	Giovanni Andrea Sirani (4 September 1610 – 21 May 1670) was an Italian Baroque painter from Bologna. He is best known as the father of the female painter Elisabetta Sirani. Sirani trained initially with Giacomo Cavedone, then worked in the studio with Guido Reni. He became entangled in various conspiracies circling around the death of his daughter in 1665. While Giovanni accused a maid of poisoning his daughter, others saw Giovanni as the origin of death from stomach ulcer by overwork.	
Contains	0	Abstract	In Sentence	Pronoun-Obj		Certosa di Bologna	http://dbpedia.org/resource/Giovanni_Girolamo_Bonesi	http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Bologna	(**he=Giovanni Girolamo Bonesi**): He painted a St Francis of Sales kneeling before the Virgin for the church of San Marino; a St Thomas of Villanova giving Alms to the Poor for the church of San Biagio; and a Virgin and Infant Christ, with Mary Magdalene and St Hugo for the Certosa di Bologna	Giovanni Girolamo Bonesi (1653–1725) was an Italian painter of the Baroque period. He was born in Bologna. He was the pupil of the painter Giovanni Maria Viani, but followed the style of Carlo Cignani. He painted a St Francis of Sales kneeling before the Virgin for the church of San Marino; a St Thomas of Villanova giving Alms to the Poor for the church of San Biagio; and a Virgin and Infant Christ, with Mary Magdalene and St Hugo for the Certosa di Bologna.	
Equal	0	Abstract	In Sentence	Pronoun-Obj		Bologna	http://dbpedia.org/resource/Giovanni_Girolamo_Bonesi	http://dbpedia.org/ontology/birthPlace	http://dbpedia.org/resource/Bologna	(**he=Giovanni Girolamo Bonesi**): He painted a St Francis of Sales kneeling before the Virgin for the church of San Marino; a St Thomas of Villanova giving Alms to the Poor for the church of San Biagio; and a Virgin and Infant Christ, with Mary Magdalene and St Hugo for the Certosa di Bologna	Giovanni Girolamo Bonesi (1653–1725) was an Italian painter of the Baroque period. He was born in Bologna. He was the pupil of the painter Giovanni Maria Viani, but followed the style of Carlo Cignani. He painted a St Francis of Sales kneeling before the Virgin for the church of San Marino; a St Thomas of Villanova giving Alms to the Poor for the church of San Biagio; and a Virgin and Infant Christ, with Mary Magdalene and St Hugo for the Certosa di Bologna.	
