number of equals =	1622
number of contains =	48
notInAbstractList =	8345
Appoaches:
	Sbj-Obj =	863
	Pronoun-Obj =	807
Extraction:
	In Sentence =	1534
	In Paragraph =	136
Blank Sentences =	4
Number of articles not found in 2016-10 wikipedia nif version =	33	James_%22Beg%22_Stewart,Mohammad_Said_Keruak,Cameron_%22Buck%22_Williams,Krzysztof_Mikołaj_%22the_Thunderbolt%22_Radziwiłł,Krzysztof_Mikołaj_%22the_Thunderbolt%22_Radziwiłł,C._E._%22Cap%22_Barham,Michał_Kazimierz_%22Rybeńko%22_Radziwiłł,William_%22Billy%22_Nungesser,Michał_Kazimierz_%22Rybeńko%22_Radziwiłł,C._H._%22Sammy%22_Downs,Priscilla_Paetsch,Priscilla_Paetsch,Howard_%22Bunny%22_Colvin,Helen_Giuliani,Yang_Ye__Yang_Ye__1,Yang_Ye__Yang_Ye__1,Marie_Hüni,David_Nevins_Sr.,Käte_Duncker,David_Nevins_Sr.,Grace_Hall_Hemingway,Belkis_Cuza_Malé,James_H._%22Jim%22_Brown,James_Earl_Carter_Sr.,James_Earl_Carter_Sr.,James_Earl_Carter_Sr.,James_Earl_Carter_Sr.,Temperance_%22Bones%22_Brennan,Mikołaj_Krzysztof_%22the_Orphan%22_Radziwiłł,John_%22Mad_Jack%22_Byron,Tuck),Tuck),Tuck),
Kind of Match	Section	Section Title	Extraction	Approach	Blank Sentence	NIF-Anchor	Subject	Relation	Object	Sentence	Context
Equal	0	Abstract	In Sentence	Pronoun-Obj		John W. Langley	http://dbpedia.org/resource/Katherine_G._Langley	http://dbpedia.org/ontology/child	http://dbpedia.org/resource/John_W._Langley	(**she=Katherine G. Langley**): She was the wife of Kentucky politician John W. Langley	Katherine Emeline Gudger Langley (14 February 1888 – 15 August 1948) was an American politician. Langley was member of United States House of Representatives from Kentucky during the Seventieth and Seventy-first sessions of Congress. She was the wife of Kentucky politician John W. Langley and daughter of James M. Gudger, Jr., a four-term Congressman from North Carolina. She was the first woman elected to Congress from Kentucky.	
Equal	0	Abstract	In Sentence	Sbj-Obj		Margarita Tamargo-Sanchez	http://dbpedia.org/resource/Domingo_Tamargo	http://dbpedia.org/ontology/child	http://dbpedia.org/resource/Margarita_Tamargo-Sanchez	Domingo (1913–2002), Alberto (1917–1984) and Margarita Tamargo-Sanchez	Domingo Rafael Tamargo y Bautista (2 May 1883 - 1947) was the Cuban Secretary of Justice during the early 1930s. He served on the Cuban Supreme Court from September 27, 1933 until January 17, 1934. Tamargo was born in Matanzas, Cuba to the wealthy Spaniard, Manuel Antonio Tamargo y Gonzalez (1836–1914) and the Cuban, Ana Josefa Bautista y Valera. He married Gloria Sanchez del Montes and they had four children, Ana Gloria (1910–1996), Domingo (1913–2002), Alberto (1917–1984) and Margarita Tamargo-Sanchez (1915–2005).	
Equal	0	Abstract	In Sentence	Sbj-Obj		Mary Wendy Roberts	http://dbpedia.org/resource/Frank_L._Roberts	http://dbpedia.org/ontology/child	http://dbpedia.org/resource/Mary_Wendy_Roberts	Roberts and his wife Mary Louise had two daughters, Mary Wendy Roberts	Roberts was born in Boise, Idaho, in 1915 to Walter Scott and Mary Livezey Roberts. He received a bachelor's degree from Pacific University in Forest Grove, Oregon in 1938. In 1943, he married Mary Louise Charleson. Later that year, he earned a master's degree from the University of Wisconsin–Madison. In 1946, he was hired as a speech professor at Vanport College (later renamed Portland State University). He earned a doctorate from Stanford University in 1954. Roberts and his wife Mary Louise had two daughters, Mary Wendy Roberts and Leslie Roberts. The couple divorced prior to 1960, the year Frank married Betty Cantrell Rice, then a single mother of four and teacher in Portland.	
Equal	0	Abstract	In Sentence	Sbj-Obj		Aline Caroline de Rothschild	http://dbpedia.org/resource/Gustave_de_Rothschild	http://dbpedia.org/ontology/child	http://dbpedia.org/resource/Aline_Caroline_de_Rothschild	de Rothschild (1863–1916), married in 1882 the Belgian banker Léon Lambert (1851–1919), 3.   *  Aline Caroline de Rothschild	Gustave Samuel James de Rothschild, Baron de Rothschild (17 February 1829 in Paris – 28 November 1911 in Paris) was a French banker and scion of the French branch of the Rothschild family. He was the second son of James Mayer de Rothschild and Betty Salomon von Rothschild (of the German branch of the same family). In accordance with Rothschild tradition, Gustave was expected to marry a cousin, and his family hoped that he would propose to his cousins Mathilde Hannah von Rothschild or Evelina de Rothschild. Instead, in 1859 Gustave married Cécile Anspach, the daughter of a high official in the Court of Cassation and they had six children: 1.   *  Octave (1860–1860) 2.   *  Zoé Lucie Betty de Rothschild (1863–1916), married in 1882 the Belgian banker Léon Lambert (1851–1919), 3.   *  Aline Caroline de Rothschild (1867–1909), married in 1887 Sir Edward Albert Sassoon (1856–1912) 4.   *  Bertha Juliette de Rothschild (1870–1896) 5.   *  André (1874–1877) 6.   *  Robert de Rothschild (1880–1946). He was rumored to be the lover of Marguerite Durand, publisher of La Fronde. He built the Château de Laversine in Saint-Maximin near Chantilly.	
Contains	0	Abstract	In Sentence	Pronoun-Obj		John Adams, Sr.	http://dbpedia.org/resource/Susanna_Boylston	http://dbpedia.org/ontology/child	http://dbpedia.org/resource/John_Adams	(**she=Susanna Boylston**): She married John Adams	Susanna Boylston Adams Hall (March 5, 1708 – April 17, 1797) was a prominent early-American socialite, mother of the second U.S. President, John Adams and grandmother of the sixth President, John Quincy Adams. Her parents were Peter Boylston (c1673-1743) and Anne White (1685-1772); her grandparents, Dr. Thomas Boylston (1644-1695) and Mary Gardner (1648-?)  and Benjamin White (?-1722) and Susanna Cogswell (1656-1701) She married John Adams, Sr. in 1734. She is among the least well known of the famous Adams family, for her name appears infrequently in the large body of Adams writings. Historian David McCullough notes that no writings of hers survive, though it is known that others would often read to her, suggesting that she might have been illiterate. However, her son's diary reveals that she had a fiery temper. John Adams and Susanna Boylston Adams had the following children:  *  John Adams  *  Peter Boylston Adams – farmer, militia captain of Braintree, Massachusetts.  *  Elihu Adams – a company commander in the militia during the American Revolution; died from a dysentery. Five years after the death of her first husband, she married Lt. John Hall, who apparently did not get along with her grown children. She died only six weeks after her son became President.	
Equal	0	Abstract	In Sentence	Sbj-Obj		John Adams	http://dbpedia.org/resource/Susanna_Boylston	http://dbpedia.org/ontology/child	http://dbpedia.org/resource/John_Adams	Susanna Boylston Adams Hall (March 5, 1708 – April 17, 1797) was a prominent early-American socialite, mother of the second U.S. President, John Adams	Susanna Boylston Adams Hall (March 5, 1708 – April 17, 1797) was a prominent early-American socialite, mother of the second U.S. President, John Adams and grandmother of the sixth President, John Quincy Adams. Her parents were Peter Boylston (c1673-1743) and Anne White (1685-1772); her grandparents, Dr. Thomas Boylston (1644-1695) and Mary Gardner (1648-?)  and Benjamin White (?-1722) and Susanna Cogswell (1656-1701) She married John Adams, Sr. in 1734. She is among the least well known of the famous Adams family, for her name appears infrequently in the large body of Adams writings. Historian David McCullough notes that no writings of hers survive, though it is known that others would often read to her, suggesting that she might have been illiterate. However, her son's diary reveals that she had a fiery temper. John Adams and Susanna Boylston Adams had the following children:  *  John Adams  *  Peter Boylston Adams – farmer, militia captain of Braintree, Massachusetts.  *  Elihu Adams – a company commander in the militia during the American Revolution; died from a dysentery. Five years after the death of her first husband, she married Lt. John Hall, who apparently did not get along with her grown children. She died only six weeks after her son became President.	
Equal	0	Abstract	In Paragraph	Sbj-Obj		John Adams	http://dbpedia.org/resource/Susanna_Boylston	http://dbpedia.org/ontology/child	http://dbpedia.org/resource/John_Adams	Susanna Boylston Adams Hall (March 5, 1708 – April 17, 1797) was a prominent early-American socialite, mother of the second U.S. President, John Adams	Susanna Boylston Adams Hall (March 5, 1708 – April 17, 1797) was a prominent early-American socialite, mother of the second U.S. President, John Adams and grandmother of the sixth President, John Quincy Adams. Her parents were Peter Boylston (c1673-1743) and Anne White (1685-1772); her grandparents, Dr. Thomas Boylston (1644-1695) and Mary Gardner (1648-?)  and Benjamin White (?-1722) and Susanna Cogswell (1656-1701) She married John Adams, Sr. in 1734. She is among the least well known of the famous Adams family, for her name appears infrequently in the large body of Adams writings. Historian David McCullough notes that no writings of hers survive, though it is known that others would often read to her, suggesting that she might have been illiterate. However, her son's diary reveals that she had a fiery temper. John Adams and Susanna Boylston Adams had the following children:  *  John Adams  *  Peter Boylston Adams – farmer, militia captain of Braintree, Massachusetts.  *  Elihu Adams – a company commander in the militia during the American Revolution; died from a dysentery. Five years after the death of her first husband, she married Lt. John Hall, who apparently did not get along with her grown children. She died only six weeks after her son became President.	
Equal	0	Abstract	In Sentence	Sbj-Obj		David Cassidy	http://dbpedia.org/resource/Shirley_Jones	http://dbpedia.org/ontology/child	http://dbpedia.org/resource/David_Cassidy	Shirley Partridge, the widowed mother of five children, in the musical situation-comedy television series The Partridge Family (1970–74), which co-starred her real-life stepson David Cassidy	Shirley Mae Jones (born March 31, 1934) is an American singer and actress of stage, film and television. In her six decades of show business, she has starred as wholesome characters in a number of well-known musical films, such as Oklahoma! (1955), Carousel (1956), and The Music Man (1962). She won the Academy Award for Best Supporting Actress for playing a vengeful prostitute in Elmer Gantry (1960). She played the lead role of Shirley Partridge, the widowed mother of five children, in the musical situation-comedy television series The Partridge Family (1970–74), which co-starred her real-life stepson David Cassidy, son of Jack Cassidy.	
Equal	0	Abstract	In Sentence	Pronoun-Obj		Makiko Tanaka	http://dbpedia.org/resource/Kakuei_Tanaka	http://dbpedia.org/ontology/child	http://dbpedia.org/resource/Makiko_Tanaka	(**his=Kakuei Tanaka**): His daughter Makiko Tanaka	Kakuei Tanaka (田中 角栄 or 田中 角榮 Tanaka Kakuei, 4 May 1918 – 16 December 1993) was a Japanese politician who served in the House of Representatives from 26 April 1947 to 24 January 1990, and as the 64th and 65th Prime Minister of Japan from 7 July 1972 to 9 December 1974 (his two terms being divided by the 1972 general election). After a power struggle with Takeo Fukuda, he became the most influential member of the ruling Liberal Democratic Party from the mid-1960s until the mid-1980s. He was a central figure in several political scandals, culminating in the Lockheed bribery scandals of 1976 which led to his arrest and trial; he was found guilty by two lower courts, but his case remained open before the Supreme Court through his death. The scandals, coupled with a debilitating stroke he suffered in 1985, led to the collapse of his political faction, with most members regrouping under the leadership of Noboru Takeshita in 1987. He was nicknamed Kaku-san and was known as the "Shadow Shogun" (闇将軍 Yami-shōgun). His political-economic direction is called the construction state (土建国家 Doken Kokka). He was strongly identified with the construction industry but never served as construction minister. His daughter Makiko Tanaka and son-in-law Naoki Tanaka remain active political figures in Japan.	
Equal	0	Abstract	In Sentence	Sbj-Obj		Barbara Boggs Sigmund	http://dbpedia.org/resource/Lindy_Boggs	http://dbpedia.org/ontology/child	http://dbpedia.org/resource/Barbara_Boggs_Sigmund	Boggs was the widow of former Majority Leader of the United States House of Representatives Hale Boggs, and the mother of four children: Cokie Roberts (a television journalist); Thomas Hale Boggs, Jr. (a prominent lobbyist); Barbara Boggs Sigmund	Marie Corinne Morrison Claiborne Boggs, usually known as Lindy Boggs (March 13, 1916 – July 27, 2013), was a United States political figure who served as a member of the U.S. House of Representatives and later as United States Ambassador to the Holy See. She was the first woman elected to Congress from Louisiana. She was also a permanent chairwoman of the 1976 Democratic National Convention, which met in New York City to nominate the Carter-Mondale ticket. She was the first woman to preside over a major party convention. Boggs was the widow of former Majority Leader of the United States House of Representatives Hale Boggs, and the mother of four children: Cokie Roberts (a television journalist); Thomas Hale Boggs, Jr. (a prominent lobbyist); Barbara Boggs Sigmund, a mayor of Princeton, New Jersey and an unsuccessful candidate in the 1982 New Jersey Democratic senatorial primary election (won by Frank Lautenberg); and William Robertson Boggs, who died as an infant on December 28, 1946. Catherine Small Long is the only other woman besides Boggs who has served in the U.S. House of Representatives from Louisiana.	
Equal	0	Abstract	In Sentence	Sbj-Obj		Megumi Han	http://dbpedia.org/resource/Keiko_Han	http://dbpedia.org/ontology/child	http://dbpedia.org/resource/Megumi_Han	Han has a daughter, fellow voice actress Megumi Han	Keiko Han (潘 恵子 Han Keiko, born April 5, 1953 in Tokyo, Japan) is a Japanese voice actress, actress and western astrologer of Taiwanese descent. She sang the theme songs in productions such as Story of the Alps: My Annette and Kazoku Robinson Hyōryūki Fushigi na Shima no Furōne. Han is a fortune teller of Western horoscopes, and has written several books on the subject. She is employed by the talent agency Never Land Arts, she was previously affiliated with Aoni Production & 81 Produce. She is most known for the roles of Lalah Sune (Mobile Suit Gundam), Saori Kido (Saint Seiya), and Luna and Queen Beryl (Sailor Moon). Han has a daughter, fellow voice actress Megumi Han.	
Equal	0	Abstract	In Sentence	Pronoun-Obj		Pir Syed Muhammad Binyamin Rizvi	http://dbpedia.org/resource/Pir_Syed_Mohammad_Yaqoob_Shah	http://dbpedia.org/ontology/child	http://dbpedia.org/resource/Pir_Syed_Muhammad_Binyamin_Rizvi	(**his=Pir Syed Mohammad Yaqoob Shah**): His son, Pir Syed Muhammad Binyamin Rizvi	Pir Syed Mohammad Yaqoob Shah پیر سید محمد یقوب شاہ(Unknown date – 31 August 1991) was a Pakistani Member of Punjab Provincial Assembly and religious leader. He died on 31 August 1991, after having been elected Member of Provincial Assembly (MPA) in the Pakistani general election, 1990. His son, Pir Syed Muhammad Binyamin Rizvi, was elected as his replacement in the Punjab Provincial Assembly.	
Equal	0	Abstract	In Sentence	Pronoun-Obj		James Walker Benét	http://dbpedia.org/resource/William_Rose_Benét	http://dbpedia.org/ontology/child	http://dbpedia.org/resource/James_Walker_Benét	(**his=William Rose Benét**): His son, James Walker Benét	William Rose Benét (February 2, 1886 – May 4, 1950) was an American poet, writer, and editor. He was the older brother of Stephen Vincent Benét. He was born in Brooklyn, New York, the son of Col. James Walker Benét and his wife née Frances Neill Rose, and grandson of Brigadier General Stephen Vincent Benét. He was educated The Albany Academy in Albany, NY and at Sheffield Scientific School of Yale University, graduating with a PhB in 1907. At Yale, he edited and contributed light verse to campus humor magazine The Yale Record. He began the Saturday Review of Literature in 1924 and continued to edit and write for it until his death. Benét married four times:First, on 3 September 1912, he married Teresa France Thomson, with whom he had three children (James Walker Benét, Frances Rosemary Benét, and Kathleen Anne Benét). Teresa died in 1919.Benét's second wife whom he married on 5 October 1923, was poet Elinor Wylie. She died in 1928.Benét's third wife, whom he married on 15 March 1932, was Lora Baxter. They divorced in 1937. Benét's fourth wife, and widow, was children's writer Marjorie Flack. They were married from June 22, 1941 until his death in 1950. In 1942, he was awarded the Pulitzer Prize for Poetry for his book of autobiographical verse, The Dust Which Is God (1941). He is also the author of The Reader's Encyclopedia, a standard American guide to world literature. His son, James Walker Benét (1914-2012) fought in the Abraham Lincoln Brigade, and was the author of two suspense novels and a guidebook to the San Francisco Bay Area. Today he is perhaps best known as the author of "The Skater of Ghost Lake," a poem frequently assigned in American schools for its use of onomatopoeia and rhythm as well as its tone of dark mystery.	
Equal	0	Abstract	In Sentence	Sbj-Obj		Mary, Crown Princess of Denmark	http://dbpedia.org/resource/John_Dalgleish_Donaldson	http://dbpedia.org/ontology/child	http://dbpedia.org/resource/Mary,_Crown_Princess_of_Denmark	John Dalgleish Donaldson (born 5 September 1941) is a Scottish-Australian professor and the father of Mary, Crown Princess of Denmark	John Dalgleish Donaldson (born 5 September 1941) is a Scottish-Australian professor and the father of Mary, Crown Princess of Denmark, the wife of the heir apparent to the throne of Denmark, Frederik, Crown Prince of Denmark.	
Equal	0	Abstract	In Sentence	Sbj-Obj		Woodrow Wilson	http://dbpedia.org/resource/Joseph_Ruggles_Wilson	http://dbpedia.org/ontology/child	http://dbpedia.org/resource/Woodrow_Wilson	Joseph Ruggles Wilson Sr. (February 28, 1822 – January 21, 1903) was a prominent Presbyterian theologian and father of President Woodrow Wilson	Joseph Ruggles Wilson Sr. (February 28, 1822 – January 21, 1903) was a prominent Presbyterian theologian and father of President Woodrow Wilson, Nashville Banner editor Joseph Ruggles Wilson Jr., and Anne E. Wilson Howe.	
Equal	0	Abstract	In Sentence	Pronoun-Obj		Arthur MacArthur Jr.	http://dbpedia.org/resource/Arthur_MacArthur_Sr.	http://dbpedia.org/ontology/child	http://dbpedia.org/resource/Arthur_MacArthur_Jr.	(**his=Arthur MacArthur Sr.**): His son, Arthur MacArthur Jr.	Arthur MacArthur Sr. (January 26, 1815 – August 26, 1896) was a Scottish-born lawyer, judge, and politician who served as the fourth Governor of Wisconsin for four days in 1856, in the midst of an election scandal. His son, Arthur MacArthur Jr., was the father of General Douglas MacArthur.	
Equal	0	Abstract	In Sentence	Sbj-Obj		Bridget Bate Tichenor	http://dbpedia.org/resource/Frederick_Blantford_Bate	http://dbpedia.org/ontology/child	http://dbpedia.org/resource/Bridget_Bate_Tichenor	Bate Lombardi, the British socialite, and the father of Bridget Bate Tichenor	Frederick Blantford Bate was an American broadcaster of the early 20th century, and was a representative for NBC in Britain during World War I. He was the husband of Vera Bate Lombardi, the British socialite, and the father of Bridget Bate Tichenor, the surrealist artist.	
Equal	0	Abstract	In Paragraph	Sbj-Obj	X	İsa Çelebi	http://dbpedia.org/resource/Devletşah_Hatun	http://dbpedia.org/ontology/child	http://dbpedia.org/resource/İsa_Çelebi		Devlet-Şah (Daulatshâh) Khānūm / Hātûn (fully Devletlu İsmetlu Devlet-Şâh Khānūm / Khātûn Hazretleri, Ottoman Turkish: دولت شاه خاتون‎, c. 1365 – c. 1414), simply known as Devlet-Şâh, was the third wife of Ottoman Sultan Bayezid I and the mother of İsa Çelebi, Mustafa Çelebi the Düzmece, and Musa the Elderly Khan (who should not be confused with Musa Çelebi, the Second Sultan of Rumelia) of the Ottoman Empire.	
Equal	0	Abstract	In Sentence	Pronoun-Obj		Ma Ying-jeou	http://dbpedia.org/resource/Ma_Ho-ling	http://dbpedia.org/ontology/child	http://dbpedia.org/resource/Ma_Ying-jeou	(**he=Ma Ho-ling**): He was the father of Ma Ying-jeou	Ma Ho-ling (Chinese: 馬鶴凌; pinyin: Mǎ Hèlíng; November 9, 1920 – November 1, 2005) was a high official of Kuomintang and the Republic of China. He was the father of Ma Ying-jeou, the President of the Republic of China.	
Equal	0	Abstract	In Sentence	Pronoun-Obj		Milla Jovovich	http://dbpedia.org/resource/Galina_Jovovich	http://dbpedia.org/ontology/child	http://dbpedia.org/resource/Milla_Jovovich	(**she=Galina Jovovich**): She was famous in the Soviet Union for her roles in movies, and then gained additional popularity for being the agent for her daughter, actress and model Milla Jovovich	Galina Jovovich née Galina Alexsandrovna Loginova (Russian: Гали́на Александровна Ло́гинова - Йо́вович; born 28 October 1950 in Tuapse) is a Russian actress. She was famous in the Soviet Union for her roles in movies, and then gained additional popularity for being the agent for her daughter, actress and model Milla Jovovich. She currently acts in American and Russian movies. Most recently she appeared in the American silent movie Silent Life, alongside Vlad Kozlov and Isabella Rossellini, based on the life of Hollywood icon Rudolph Valentino. She is portraying legendary Hollywood silent movie star Alla Nazimova in a film set for release in 2014.	
Equal	0	Abstract	In Sentence	Pronoun-Obj		Ricardo Salinas Pliego	http://dbpedia.org/resource/Hugo_Salinas_Price	http://dbpedia.org/ontology/child	http://dbpedia.org/resource/Ricardo_Salinas_Pliego	(**his=Hugo Salinas Price**): his son Ricardo Salinas Pliego	Hugo Salinas Price (born 1932) is a Mexican business magnate, investor, and philanthropist. He is the founder of Mexico's Elektra retail chain. The current head of Elektra is his son Ricardo Salinas Pliego. Elektra began as a workshop assembling electronic appliances for the Salinas Y Rochas chain, a small regional retailer of appliances. Elektra then set up a direct sales operation offering appliances on installments. Hugo Salinas Price currently is retired from retailing and focuses on being a proponent of a sound financial policy for Mexico. Salinas Price is President, Mexican Civic Association Pro Silver, A.C.	
Equal	0	Abstract	In Sentence	Pronoun-Obj		Marc Morial	http://dbpedia.org/resource/Ernest_Nathan_Morial	http://dbpedia.org/ontology/child	http://dbpedia.org/resource/Marc_Morial	(**he=Ernest Nathan Morial**): He was the father of Marc Morial	Ernest Nathan Morial, known as Dutch Morial (October 9, 1929 – December 24, 1989), was an American political figure and a leading civil rights advocate. He was the first African-American mayor of New Orleans, serving from 1978 to 1986. He was the father of Marc Morial, a subsequent New Orleans mayor. Morial, a New Orleans native, grew up in the Seventh Ward. His father was Walter Etienne Morial, a cigarmaker, and his mother was Leonie V. (Moore) Morial, a seamstress. He attended Holy Redeemer Elementary School and McDonogh No. 35 Senior High School. He graduated from Xavier University of Louisiana in New Orleans, Louisiana in 1951. In 1954, he became the first African American to receive a law degree from Louisiana State University in Baton Rouge. Morial attended summer school throughout his law school tenure in order to graduate as the first African American. Had he not done so, another classmate, Robert F. Collins, would have graduated at the same time, thus entering into the history books as, technically, the first African American graduate of LSU Law, by virtue of his last name: "C" comes before "M." Collins would later become the first black federal judge in the American South. In 1991, Collins was convicted of bribery, resigned, and imprisoned. Morial came to prominence as a lawyer fighting to dismantle segregation and as president of the local from 1962 to 1965. He followed in the cautious style of his mentor A.P. Tureaud in preferring to fight for civil rights in courtroom battles rather than through sit-ins and demonstrations. After unsuccessful electoral races in 1959 and 1963, he became the first black member of the Louisiana State Legislature since Reconstruction when he was elected in 1967 to represent a district in New Orleans' Uptown neighborhood. He ran for an at-large position on New Orleans' City Council in 1969–1970 and lost narrowly. He then became the first black Juvenile Court judge in Louisiana in 1970. When he was elected to the Louisiana Fourth Circuit Court of Appeal in 1974, he was the first black American to have attained this position as well.	
Equal	0	Abstract	In Sentence	Pronoun-Obj		Alessandra Mussolini	http://dbpedia.org/resource/Anna_Maria_Villani_Scicolone	http://dbpedia.org/ontology/child	http://dbpedia.org/resource/Alessandra_Mussolini	(**she=Anna Maria Villani Scicolone**): She is the younger sister of actress Sophia Loren and the mother of Italian politician Alessandra Mussolini	Anna Maria Villani Scicolone (born Anna Maria Villani; 11 May 1938) is the former wife of Romano Mussolini (26 September 1927–3 February 2006), the youngest son of Benito Mussolini. The couple had two daughters. After her divorce from Romano, she married heart surgeon Magid Tamiz in 1977. She is the younger sister of actress Sophia Loren and the mother of Italian politician Alessandra Mussolini (born 30 December 1962). She played herself in the 2007 documentary Sophia: Ieri, oggi, domani and authored the 2010 autobiographical TV movie My House Is Full of Mirrors, in which she and Loren starred.	
Equal	0	Abstract	In Paragraph	Sbj-Obj		Charles James Fox	http://dbpedia.org/resource/Caroline_Fox,_1st_Baroness_Holland	http://dbpedia.org/ontology/child	http://dbpedia.org/resource/Charles_James_Fox	Fox, 1st Baroness Holland, of Holland (27 March 1723 – 24 July 1774), known as Lady Caroline Lennox before 1744 and as Lady Caroline Fox from 1744 to 1762, was the eldest of the Lennox Sisters. The Lennox sisters were daughters of Charles Lennox, 2nd Duke of Richmond, who was the grandson of Charles II of England through the King's relationship with Louise de Kérouaille, Duchess of Portsmouth. In 1744, Lady Caroline eloped with Henry Fox, a politician who was eighteen years her senior. Though her parents disapproved of the marriage, it proved a very happy one. The couple had four sons, including the great Whig politician, Charles James Fox	Georgiana Carolina Fox, 1st Baroness Holland, of Holland (27 March 1723 – 24 July 1774), known as Lady Caroline Lennox before 1744 and as Lady Caroline Fox from 1744 to 1762, was the eldest of the Lennox Sisters. The Lennox sisters were daughters of Charles Lennox, 2nd Duke of Richmond, who was the grandson of Charles II of England through the King's relationship with Louise de Kérouaille, Duchess of Portsmouth. In 1744, Lady Caroline eloped with Henry Fox, a politician who was eighteen years her senior. Though her parents disapproved of the marriage, it proved a very happy one. The couple had four sons, including the great Whig politician, Charles James Fox and the general Henry Edward Fox. Their home, Holland House, Kensington, was a social and political gathering place. Lady Caroline's favorite sister, Emily Lennox, married and went to live in Ireland in 1747. In 1750 and 1751, the Lennox sisters' parents died in quick succession, leaving three younger daughters, Louisa, Sarah, and Cecilia, aged eight, six, and one. In his will, the 2nd Duke of Richmond, remembering Lady Caroline's reckless elopement, passed over her and instructed that his three youngest daughters be entrusted to the care of their sister Emily and her husband, James FitzGerald, 20th Earl of Kildare. Lady Caroline resented this slight but hoped to redeem herself by presenting her younger sisters at court and helping them make good matches. The Kildares' allegations that the Foxes were responsible for Lady Sarah Lennox's embarrassing rejection by the young King George III, as well as her disastrous marriage to Sir Charles Bunbury soon afterwards, provoked a quarrel between the sisters that was not healed until shortly before Lady Caroline's death. On 3 May 1762, Caroline was created Baroness Holland of Holland in the Peerage of Great Britain. Her husband was created Baron Holland of Foxley less than a year later, on 17 April 1763. Caroline's spoiled sons, especially Stephen, the eldest, caused her much embarrassment and distress by gambling and falling into debt. She was already suffering from a mysterious and painful illness when her husband, who had suffered a stroke, died on 1 July 1774. She followed him 23 days later.	
Equal	0	Abstract	In Sentence	Pronoun-Obj		Timothy West	http://dbpedia.org/resource/Lockwood_West	http://dbpedia.org/ontology/child	http://dbpedia.org/resource/Timothy_West	(**he=Lockwood West**): He was the father of actor Timothy West	Harry Lockwood West (28 July 1905 – 28 March 1989) was a British actor. He was the father of actor Timothy West and the grandfather of actor Samuel West.	
Equal	0	Abstract	In Paragraph	Sbj-Obj		Rachel Berry	http://dbpedia.org/resource/Shelby_Corcoran	http://dbpedia.org/ontology/child	http://dbpedia.org/resource/Rachel_Berry	Shelby Corcoran is a recurring fictional character from the Fox musical comedy-drama series Glee. Portrayed by actress Idina Menzel, Shelby was introduced in the fourteenth episode of the show as the coach of Vocal Adrenaline, a rival show choir to New Directions, the show's primary musical group. Fans had lobbied for Menzel to be cast as Rachel Berry	Shelby Corcoran is a recurring fictional character from the Fox musical comedy-drama series Glee. Portrayed by actress Idina Menzel, Shelby was introduced in the fourteenth episode of the show as the coach of Vocal Adrenaline, a rival show choir to New Directions, the show's primary musical group. Fans had lobbied for Menzel to be cast as Rachel Berry's (Lea Michele) biological mother, due to the strong physical resemblance between Menzel and Michele. After it is revealed that Shelby is, in fact, Rachel's biological mother, Shelby discloses that she had signed a contract that stated that she could not seek out her daughter until she was eighteen. She tells Rachel that instead of trying to act like mother and daughter, they should just be grateful that they have met, and maintain their distance. In the season one finale, Shelby adopts Quinn and Puck's newborn daughter, Beth. She leaves Vocal Adrenaline before the beginning of the next school year. Shelby returns in the second episode of the third season, having been recruited to lead a second glee club at McKinley High by Sugar Motta's father when Sugar is refused entry into New Directions. Shelby offers to include both Quinn and Puck in Beth's life. Struggling at being a mother, she forms a romantic bond with eighteen-year-old student Puck, leading to a sexual relationship before she tells him that their relationship is a mistake and resigns from McKinley in the eighth episode. While Menzel's musical performances on the show have been lauded, Shelby's storylines were characterized as rushed, incomprehensible and polarizing by contemporary reviewers.	
Equal	0	Abstract	In Sentence	Pronoun-Obj		Toni Rose Gayda	http://dbpedia.org/resource/Rosa_Rosal	http://dbpedia.org/ontology/child	http://dbpedia.org/resource/Toni_Rose_Gayda	(**she=Rosa Rosal**): She is the mother of TV host Toni Rose Gayda	Florence Danon Gayda (born October 16, 1931), better known as Rosa Rosal, is a FAMAS award-winning Filipino film actress dubbed as the "original femme fatale of Philippine cinema". She is also known for her work with the Philippine National Red Cross. For her humanitarian activities, she received the 1999 Ramon Magsaysay Award for Public Service, an award widely considered as Asia's Nobel Prize. She is the mother of TV host Toni Rose Gayda.	
Equal	0	Abstract	In Sentence	Pronoun-Obj		Dorothy Zbornak	http://dbpedia.org/resource/Sophia_Petrillo	http://dbpedia.org/ontology/child	http://dbpedia.org/resource/Dorothy_Zbornak	(**her=Sophia Petrillo**): her daughter Dorothy Zbornak	Sophia Petrillo is a fictional character from the TV series The Golden Girls, and its spin-offs The Golden Palace and Empty Nest and one episode of the series, Blossom. She was portrayed by Estelle Getty for 10 years and 259 episodes. Bea Arthur, who played her daughter Dorothy Zbornak on the show, was in real life a year older than Getty.	
