number of equals =	1522
number of contains =	819
notInAbstractList =	8007
Appoaches:
	Sbj-Obj =	1403
	Pronoun-Obj =	938
Extraction:
	In Sentence =	2235
	In Paragraph =	106
Blank Sentences =	1
Number of articles not found in 2016-10 wikipedia nif version =	31	Dilip_Dandekar,Ben_%22Yahtzee%22_Croshaw,Tom_Osborne__Tom_Osborne__1,Jersey_Joe_Walcott__Arnold_%22Jersey_Joe_Walcott%22_Cream__1,Ken_Dryden__Ken_Dryden__1,Donald_%22Buz%22_Lukens,David_E._Clemmer,John_%22Bam%22_Carney,J._E._%22Buster%22_Brown,Billy_Chow__Billy_Chow__1,Sahab_Singh_Chauhan,Becca_Swanson__Becca_Swanson__1,C._E._%22Cap%22_Barham,Chris_Collins_(Virginia_politician),William_T._%22Bill%22_Hanna,John_Bell_(Florida_politician),Roberto_%22Cyborg%22_Abreu,Toshifumi_Takeshima,CM_Punk__CM_Punk__1,CM_Punk__CM_Punk__1,Amin_Mahmoud_(politician)__Amin_A._Mahmoud__1,Theodore_%22Ted%22_Jones,Clarence_%22Tiger%22_Davis,Carson_W._%22Bill%22_Beck,Chris_Haueter,Saurabh_Gadgil,Adam_Goode,Achim_Albrecht__Achim_Albrecht__1,Yukio_Sakaguchi__Yukio_Sakaguchi__1,C._H._%22Sammy%22_Downs,Fernando_Chien,
Kind of Match	Section	Section Title	Extraction	Approach	Blank Sentence	NIF-Anchor	Subject	Relation	Object	Sentence	Context
Equal	0	Abstract	In Sentence	Pronoun-Obj		Mumbai	http://dbpedia.org/resource/Eknath_Gaikwad	http://dbpedia.org/ontology/residence	http://dbpedia.org/resource/Mumbai	(**he=Eknath Gaikwad**): He represented the Mumbai	Eknath Gaikwad (Marathi: एकनाथ गायकवाड) (born 1 January 1940) is an Indian politician from the Indian National Congress (INC) political party. He was a member of the 15th Lok Sabha and the 14th Lok Sabha of India. He represented the Mumbai South Central constituency of Mumbai. He lost the seat to Rahul Shewale in 2014. He has been a three time Member of Legislative Assembly from Dharavi and also twice state minister of Maharashtra state cabinet. Since 1985, he has represented Dharavi which is Asia's largest slum.	
Contains	0	Abstract	In Sentence	Pronoun-Obj		Mumbai South	http://dbpedia.org/resource/Jayawantiben_Mehta	http://dbpedia.org/ontology/residence	http://dbpedia.org/resource/Mumbai	(**she=Jayawantiben Mehta**): She represented the Mumbai	Jayawantiben Mehta (born 20 December 1938) is an Indian politician. She is a member of the Bharatiya Janata Party (BJP). She was born in Aurangabad in Maharashtra. She entered politics in 1962 and was elected municipal councillor (Mumbai) in 1968. Subsequently she was reelected and served as municipal councillor for 10 years. During the Emergency declared in 1975, she was imprisoned for 19 months. In 1978, she was elected to the Maharashtra legislative assembly and served 2 terms up to 1985. In 1980, she was made a member of the national executive of the BJP and in 1988, she was made the All India Secretary. In 1989, she was first elected to the Lok Sabha. She was subsequently reelected in 1996 and 1999 and was made a Minister of Power in the Vajpayee Government. She served as President of Mahila Morcha of BJP (1991–1995) and as Vice President of BJP (1993–1995). She represented the Mumbai North East constituency in the 9th Lok Sabha in 1989 and Mumbai South constituency in the 11th and 13th Lok Sabha in 1996 and 1999.	
Contains	0	Abstract	In Sentence	Pronoun-Obj		Mumbai North East	http://dbpedia.org/resource/Jayawantiben_Mehta	http://dbpedia.org/ontology/residence	http://dbpedia.org/resource/Mumbai	(**she=Jayawantiben Mehta**): She represented the Mumbai	Jayawantiben Mehta (born 20 December 1938) is an Indian politician. She is a member of the Bharatiya Janata Party (BJP). She was born in Aurangabad in Maharashtra. She entered politics in 1962 and was elected municipal councillor (Mumbai) in 1968. Subsequently she was reelected and served as municipal councillor for 10 years. During the Emergency declared in 1975, she was imprisoned for 19 months. In 1978, she was elected to the Maharashtra legislative assembly and served 2 terms up to 1985. In 1980, she was made a member of the national executive of the BJP and in 1988, she was made the All India Secretary. In 1989, she was first elected to the Lok Sabha. She was subsequently reelected in 1996 and 1999 and was made a Minister of Power in the Vajpayee Government. She served as President of Mahila Morcha of BJP (1991–1995) and as Vice President of BJP (1993–1995). She represented the Mumbai North East constituency in the 9th Lok Sabha in 1989 and Mumbai South constituency in the 11th and 13th Lok Sabha in 1996 and 1999.	
Equal	0	Abstract	In Sentence	Pronoun-Obj		Mumbai	http://dbpedia.org/resource/Jayawantiben_Mehta	http://dbpedia.org/ontology/residence	http://dbpedia.org/resource/Mumbai	(**she=Jayawantiben Mehta**): She entered politics in 1962 and was elected municipal councillor (Mumbai	Jayawantiben Mehta (born 20 December 1938) is an Indian politician. She is a member of the Bharatiya Janata Party (BJP). She was born in Aurangabad in Maharashtra. She entered politics in 1962 and was elected municipal councillor (Mumbai) in 1968. Subsequently she was reelected and served as municipal councillor for 10 years. During the Emergency declared in 1975, she was imprisoned for 19 months. In 1978, she was elected to the Maharashtra legislative assembly and served 2 terms up to 1985. In 1980, she was made a member of the national executive of the BJP and in 1988, she was made the All India Secretary. In 1989, she was first elected to the Lok Sabha. She was subsequently reelected in 1996 and 1999 and was made a Minister of Power in the Vajpayee Government. She served as President of Mahila Morcha of BJP (1991–1995) and as Vice President of BJP (1993–1995). She represented the Mumbai North East constituency in the 9th Lok Sabha in 1989 and Mumbai South constituency in the 11th and 13th Lok Sabha in 1996 and 1999.	
Contains	0	Abstract	In Sentence	Pronoun-Obj		North Mumbai	http://dbpedia.org/resource/Sanjay_Nirupam	http://dbpedia.org/ontology/residence	http://dbpedia.org/resource/Mumbai	(**he=Sanjay Nirupam**): He was appointed as President of Mumbai	Sanjay Nirupam (born 6 February 1965) is a Ex. Member of Indian Parliament from Indian National Congress party, and currently serves as President of the Mumbai Regional Congress Committee. Nirupam served two terms as an MP in the Rajya Sabha first as a member from the Shiv Sena and then from the Congress Party. He represented North Mumbai Lok Sabha constituency from 2009 to 2014. He was a member of Parliamentary Committees such as the Public Accounts Committee (PAC) and Finance Committee. He opened the 2013–14 budget debate for Congress Party in Parliament. He was Secretary of the AICC and was also Secretary-in-Charge of the important state of Bihar. He is one of the National spokespersons of the Congress Party to express the Party's view on different issues on TV Channels. Sanjay Nirupam lost to BJP candidate Gopal Shetty in the 2014 Lok Sabha elections. He was appointed as President of Mumbai Regional Congress Committee in 2015.	
Contains	0	Abstract	In Sentence	Pronoun-Obj		Mumbai Regional Congress Committee	http://dbpedia.org/resource/Sanjay_Nirupam	http://dbpedia.org/ontology/residence	http://dbpedia.org/resource/Mumbai	(**he=Sanjay Nirupam**): He was appointed as President of Mumbai	Sanjay Nirupam (born 6 February 1965) is a Ex. Member of Indian Parliament from Indian National Congress party, and currently serves as President of the Mumbai Regional Congress Committee. Nirupam served two terms as an MP in the Rajya Sabha first as a member from the Shiv Sena and then from the Congress Party. He represented North Mumbai Lok Sabha constituency from 2009 to 2014. He was a member of Parliamentary Committees such as the Public Accounts Committee (PAC) and Finance Committee. He opened the 2013–14 budget debate for Congress Party in Parliament. He was Secretary of the AICC and was also Secretary-in-Charge of the important state of Bihar. He is one of the National spokespersons of the Congress Party to express the Party's view on different issues on TV Channels. Sanjay Nirupam lost to BJP candidate Gopal Shetty in the 2014 Lok Sabha elections. He was appointed as President of Mumbai Regional Congress Committee in 2015.	
Equal	0	Abstract	In Sentence	Sbj-Obj		Mumbai	http://dbpedia.org/resource/Siddhanth_Thingalaya	http://dbpedia.org/ontology/residence	http://dbpedia.org/resource/Mumbai	Siddhanth Thingalaya (born 3 January 1991) is an Indian track and field athlete from Mumbai	Siddhanth Thingalaya (born 3 January 1991) is an Indian track and field athlete from Mumbai who specializes in the 110 metre hurdles. He holds the current national record in 110 m hurdles with a time of 13.65 seconds, set at the Belgium Athletics National Championship held in Brussels on 17 June 2012.	
Contains	0	Abstract	In Sentence	Pronoun-Obj		Ottawa Centre	http://dbpedia.org/resource/Yasir_Naqvi	http://dbpedia.org/ontology/residence	http://dbpedia.org/resource/Ottawa	(**he=Yasir Naqvi**): He represents the riding of Ottawa	Yasir Abbas Naqvi MPP (born c. 1973) is a Canadian politician in Ontario, Canada. He is a Liberal member of the Legislative Assembly of Ontario who was elected in 2007. He represents the riding of Ottawa Centre. He was also the President of the Ontario Liberal Party. He is a member of the Ontario cabinet in the government of Kathleen Wynne.	
Contains	0	Abstract	In Sentence	Pronoun-Obj		Istanbul University	http://dbpedia.org/resource/Hasan_Tahsini	http://dbpedia.org/ontology/residence	http://dbpedia.org/resource/Istanbul	(**he=Hasan Tahsini**): He was the first rector of Istanbul	Hasan Tahsini (7 April 1811 – 3 July 1881) also known as Hoxha Tahsin was an Albanian astronomer, mathematician and philosopher. He was the first rector of Istanbul University and one of the founders of the Central Committee for Defending Albanian Rights. Tahsini is regarded as one of the most prominent scholars of the Ottoman Empire of the 19th century.	
Equal	0	Abstract	In Sentence	Sbj-Obj		Albuquerque, New Mexico	http://dbpedia.org/resource/Jack_M._Campbell	http://dbpedia.org/ontology/residence	http://dbpedia.org/resource/Albuquerque,_New_Mexico	Campbell served in the United States Marine Corps, moving on afterward to a legal career in Albuquerque, New Mexico	John "Jack" M. Campbell (September 10, 1916 – June 14, 1999) was the 21st Governor of New Mexico, from January 1, 1963 until January 1, 1967. Campbell was born in Hutchinson, Reno County, Kansas, and educated at Washburn University, where he received an undergraduate degree in 1938 and an LL.B degree in 1940. During World War II, Campbell served in the United States Marine Corps, moving on afterward to a legal career in Albuquerque, New Mexico, while at the same time, working as an agent for the Federal Bureau of Investigation. In 1955, Campbell began his career in politics when he was elected to the New Mexico House of Representatives, where he served until 1962, after having spent the last two years as Speaker. In 1962, he was the Democratic nominee for governor and defeated incumbent Edwin L. Mechem 130,933 to 116,184. Two years later, in 1964, he became the first New Mexico governor in 12 years to win reelection. In office, Campbell supported programs to aid the mentally ill, and appointed the first state science adviser. In 1963 he called for an overhaul in the New Mexico Constitution and convinced the legislature to create a Constitutional Revision Commission, which eventually led to the 1969 New Mexico Constitutional Convention. After leaving office, he served on the Federal Atomic Safety and Licensing Board and was president of the Federation of Rocky Mountain States, an educational foundation. As an avid fisherman, Campbell holds the New Mexico record for Brown Trout. He died in Santa Fe in 1999.	
Equal	0	Abstract	In Sentence	Pronoun-Obj		Bloomington, Minnesota	http://dbpedia.org/resource/Bill_Smith_(baseball_executive)	http://dbpedia.org/ontology/residence	http://dbpedia.org/resource/Bloomington,_Minnesota	(**he=Bill Smith (baseball executive)**): He lives in Bloomington, Minnesota	Bill Smith (born 1958) was the fifth general manager for the Minnesota Twins. He took over October 1, 2007 from longtime manager and mentor Terry Ryan. The Twins fired Smith as general manager on November 7, 2011, and replaced him with his predecessor, Ryan. Six weeks later, Smith was given a new role in the Minnesota organization as assistant to both GM Ryan and club president Dave St. Peter. Smith graduated from Hamilton College in 1980. He lives in Bloomington, Minnesota, with his wife Becky and their three daughters.	
Equal	0	Abstract	In Sentence	Pronoun-Obj		Brainerd, Minnesota	http://dbpedia.org/resource/Charles_Halsted	http://dbpedia.org/ontology/residence	http://dbpedia.org/resource/Brainerd,_Minnesota	(**he=Charles Halsted**): He moved to Brainerd, Minnesota	Charles L. "Chas" Halsted (September 23, 1894 - February 19, 1968) was a Minnesota politician. Halsted was a member of the Minnesota House of Representatives for more than 20 years. He was a candidate for governor of Minnesota in 1948. Charles Halsted was born in Ellendale, North Dakota. he attended the North Dakota State Normal and Industrial School at Ellendale, graduating in 1914. He moved to Brainerd, Minnesota in 1929 and opened Halsted's Grocery Store. Halsted served as town clerk in Brainerd in addition to his work as a grocer. He was first elected to the legislature in 1937, representing Brainerd. He served in the legislature until 1947. In 1948, he unsuccessfully challenged incumbent Republican Governor Luther Youngdahl as the Democratic-Farmer-Labor Party candidate in Minnesota's 1948 gubernatorial election. In 1953, Halsted returned to the Minnesota House of Representatives, where he served until 1967.	
Contains	0	Abstract	In Sentence	Pronoun-Obj		Edmonton Decore	http://dbpedia.org/resource/Bill_Bonko	http://dbpedia.org/ontology/residence	http://dbpedia.org/resource/Edmonton	(**he=Bill Bonko**): He was first elected in the 2004 election as a Liberal in Edmonton	Bill Bonko is a Canadian politician and former member of the Legislative Assembly of Alberta. He was first elected in the 2004 election as a Liberal in Edmonton Decore, but was defeated in his 2008 re-election bid by Progressive Conservative Janice Sarich.	
Contains	0	Abstract	In Sentence	Pronoun-Obj		Edmonton City Council	http://dbpedia.org/resource/Tony_Caterina	http://dbpedia.org/ontology/residence	http://dbpedia.org/resource/Edmonton	(**he=Tony Caterina**): He has served as a member of the Edmonton	Tony Caterina (born March 28, 1956 in Montagano, Italy) is a business man and municipal politician in Alberta, Canada. He has served as a member of the Edmonton City Council since 2007. Provincially, Tony Caterina ran for election as the Progressive Conservative candidate in the riding of Edmonton-Beverly-Clareview and lost in the May 5, 2015 election to NDP incumbent Deron Bilous.	
Equal	0	Abstract	In Sentence	Sbj-Obj		Limerick	http://dbpedia.org/resource/Conor_McNamara	http://dbpedia.org/ontology/residence	http://dbpedia.org/resource/Limerick	McNamara was born in Limerick	Conor McNamara is an Irish sports commentator who lives in Manchester, United Kingdom. He works for BBC Radio 5 Live, Match of the Day and BBC Television’s Rugby Union coverage. McNamara was born in Limerick, Ireland, where he attended the Jesuit Rugby School – Crescent College – whose alumni include Terry Wogan, Richard Harris, Bill Whelan (Riverdance Composer) as well as rugby internationals David Wallace and Peter Clohessy. McNamara studied at the University of Salford in Manchester where he holds a Degree in Television and Radio. He also attended the Michael Smurfit Graduate Business School at University College Dublin where he received a Post Graduate Diploma in Business Studies.	
Equal	0	Abstract	In Sentence	Sbj-Obj		Lynchburg, Virginia	http://dbpedia.org/resource/Henry_C._McDowell,_Jr.	http://dbpedia.org/ontology/residence	http://dbpedia.org/resource/Lynchburg,_Virginia	McDowell had a home in the Diamond Hill section of Lynchburg, Virginia	Henry Clay McDowell, Jr., (August 24, 1861 – October 8, 1933) was a Virginia lawyer and federal judge. He was the son of Henry Clay McDowell, proprietor of Ashland Farm and one of Kentucky's most notable citizens, and Anne Clay, daughter of Henry Clay, Jr. One of seven children, he was a brother of social reformer, Madeline McDowell Breckinridge and of Thomas Clay McDowell, renowned Thoroughbred racehorse owner/breeder and trainer who won the 1902 Kentucky Derby. Born in Louisville, Kentucky, McDowell graduated from Yale University in 1881, and from the University of Virginia School of Law in 1887. That same year, McDowell began a law practice in Big Stone Gap, Virginia, setting up a partnership with Joshua Fry Bullitt, Jr., that continued to 1894. McDowell and Bullitt organized the Police Guard of Big Stone Gap. The New York Times reported in 1901 that the author John Fox, Jr., also from Big Stone Gap, based a character in his book Blue-grass and Rhododendron: Outdoors in Old Kentucky on McDowell. The book is dedicated to McDowell, Bullitt, and Horace Ethelbert Cox, as "The First Three Captains of the Guard." On the recommendation of Fox and Campbell Slemp, McDowell received a recess appointment from Theodore Roosevelt on November 12, 1901, to a seat vacated by John Paul on the United States District Court for the Western District of Virginia. His nomination was confirmed by the United States Senate on December 18, 1901. As judge, McDowell had a home in the Diamond Hill section of Lynchburg, Virginia. In 1902, the Times reported that Judge McDowell had sentenced a labor organizer to jail for eight months for organizing activity aimed at the Virginia Iron Coal & Coke Company. The late Judge H. Emory Widener, Jr., in the foreword to the Washington & Lee Law Review's 1998 remembrance of Fourth Circuit judges, noted that Fox had helped convince Roosevelt to give the judgeship to McDowell, and went on to tell this story about a trial at the federal courthouse in Abingdon, Virginia: Judge Henry Clay McDowell was presiding and, after a strenuous trial of several days, directed a verdict in favor of the defendant. The lawyer representing the plaintiff was Dan Trigg, a giant of the bar and the leading lawyer in Western Virginia. Judge McDowell bent over to tie his shoe, and the bench, at that time being elevated some two feet above the floor of the courtroom, screened him from the sight of everyone in the room. "Damn a federal judge anyhow," Mr. Trigg exclaimed, being audible to all. Judge McDowell, of course, heard the remark, but remained stooped over and left the courtroom by a door just behind the judge's chair so that no one knew he was in the room. He later summoned all the other lawyers in the courtroom to his chambers and said that he had heard Mr. Trigg's remark. He asked the lawyers if anyone in the room knew that he had heard it. When the lawyers advised him that no one had, he stated the rule that lawyers had a constitutional right to cuss the judge and, since Mr. Trigg didn't know he had been heard, he was not going to be fined. John S. Mosby while working in the Justice Department supported McDowell for nomination to the Supreme Court, or at least to the Court of Appeals. McDowell assumed senior status on September 1, 1931, and was succeeded by John Paul, Jr., son of his predecessor. He died in Lexington, Kentucky, at the age of 72.	
Equal	0	Abstract	In Sentence	Pronoun-Obj		Manhattan	http://dbpedia.org/resource/Jarvis_Tyner	http://dbpedia.org/ontology/residence	http://dbpedia.org/resource/Manhattan	(**he=Jarvis Tyner**): He is a resident of Manhattan	Jarvis Tyner (born July 11, 1941) is an American activist and the current Executive Vice Chair of the Communist Party USA (CPUSA). He is a resident of Manhattan, New York City. In 1972 and 1976, he ran on the Communist Party ticket for Vice President of the United States.	
Equal	0	Abstract	In Sentence	Sbj-Obj		Medford, Massachusetts	http://dbpedia.org/resource/Benjamin_F._Haines	http://dbpedia.org/ontology/residence	http://dbpedia.org/resource/Medford,_Massachusetts	Haines served as a member of the Medford, Massachusetts	Benjamin Franklin Haines  (November 25, 1876 – 1942) was a Massachusetts attorney and politician and a Florida businessman. Haines served as a member of the Medford, Massachusetts Board of Aldermen, the Massachusetts House of Representatives, as the eighth Mayor of Medford, Massachusetts and as the Mayor of Altamonte Springs, Florida.	
Contains	0	Abstract	In Sentence	Sbj-Obj		Mayor of Medford, Massachusetts	http://dbpedia.org/resource/Benjamin_F._Haines	http://dbpedia.org/ontology/residence	http://dbpedia.org/resource/Medford,_Massachusetts	Haines served as a member of the Medford, Massachusetts Board of Aldermen, the Massachusetts House of Representatives, as the eighth Mayor of Medford, Massachusetts	Benjamin Franklin Haines  (November 25, 1876 – 1942) was a Massachusetts attorney and politician and a Florida businessman. Haines served as a member of the Medford, Massachusetts Board of Aldermen, the Massachusetts House of Representatives, as the eighth Mayor of Medford, Massachusetts and as the Mayor of Altamonte Springs, Florida.	
Equal	0	Abstract	In Sentence	Sbj-Obj		New Orleans	http://dbpedia.org/resource/Barbara_Colley	http://dbpedia.org/ontology/residence	http://dbpedia.org/resource/New_Orleans	Barbara Ann Logan Colley (born July 26, 1947) is a romance and mystery novelist based in New Orleans	Barbara Ann Logan Colley (born July 26, 1947) is a romance and mystery novelist based in New Orleans, Louisiana. Her recent work is centered on the fictitious "Charlotte LaRue", the subject of a series of mysteries. She has written more than a dozen novels which have been published in some seventeen languages. Sometimes she writes under the name "Anne Logan". Her 2009 book Wash and Die is available in paperback. In 2010, she released Dusted to Death. Colley was born in Ringgold in Bienville Parish in north Louisiana but was reared primarily in Minden, the seat of neighboring Webster Parish. She graduated in 1965 from Minden High School along with her future husband, Alfred David Colley (born April 20, 1947). At MHS she played in the "All District Band" of the Louisiana Music Educators Association. She attended, first, Louisiana Tech University in Ruston, the seat of Lincoln Parish, and, then, Nicholls State University in Thibodaux in Lafourche Parish in south Louisiana, having majored in music education. It was while she was at Tech that Colley made her first trip to New Orleans, not having realized at the time that she would live most of her life within twenty miles (32 km) of the city. At the time, she expected to become a band director. The Colleys moved to Luling in St. Charles Parish in the Orleans suburbs. They have three children and at least a half dozen grandchildren. Colley turned to writing to put to use what she calls her "healthy dose of imagination as well as the belief that I could do anything I wanted to do if I set my mind to it." Living near New Orleans gave her ideas for writing. "I truly love living near New Orleans. With its unique Creole French and Spanish influence, it's such a unique and interesting city. Strolling through the historical French Quarter or the lush Garden District is one of my favorite pastimes. The city is well over two hundred years old, but each time that I visit, I find something new and fascinating." Her writing initially originated from her daughter's interest in Harlequin romance novels. Colley said that she became convinced she too could write such a novel: "Believing I could write a book was half the battle. Actually writing one and getting published was the other half." Colley's awards include the 2003 "Reviewer's Choice Award for Best First Mystery", the 1996 "Distinguished Artist Award" because of her contribution to the literary arts in Louisiana, and the 1992 Oklahoma Romance Writers of America National Reader's Choice" for her romantic suspense novel Gulf Breezes. Colley once worked as a line dispatcher in the former Louisiana Army Ammunition Plant near Minden and edited the classified advertising section of the Minden Press-Herald newspaper. Yet, she declares that her best job is being a published author because she can "share my stories, whether they are romances or mysteries, with thousands of wonderful readers all over the world." On April 7, 2008, Colley underwent surgery for cancer. Her husband, David, reported that the prognosis is encouraging for her complete recovery.	
Contains	0	Abstract	In Sentence	Sbj-Obj		Mayor of Newton, Massachusetts	http://dbpedia.org/resource/Howard_J._Whitmore,_Jr.	http://dbpedia.org/ontology/residence	http://dbpedia.org/resource/Newton,_Massachusetts	Howard J. Whitmore, Jr. was an American politician who was a member of the Massachusetts House of Representatives from 1947–1953 and Mayor of Newton, Massachusetts	Howard J. Whitmore, Jr. was an American politician who was a member of the Massachusetts House of Representatives from 1947–1953 and Mayor of Newton, Massachusetts from 1954–1959. Whitmore graduated from Harvard College in 1929, where he was a pitcher for the Crimson baseball team. His political career began in 1940 when he was elected to the Newton Board of Aldermen. From 1947-1953, he was a member of the Massachusetts House of Representatives, where he was the Chairman of the House Committee on Ways and Means. He left the House in 1953 after being elected Mayor of Newton. Whitmore did not seek reelection in 1959. He was considered to be a frontrunner for the Republican nomination for Governor in 1960, but dropped out of the race after he lost the convention vote to John A. Volpe. He was the Republican nominee for United States Senate in 1964. He lost to incumbent Ted Kennedy by over one million votes. Following his defeat, Whitmore was named Commissioner of the Metropolitan District Commission, a post he held until 1970.	
Contains	0	Abstract	In Sentence	Sbj-Obj		District Attorney of San Francisco	http://dbpedia.org/resource/George_Gascón	http://dbpedia.org/ontology/residence	http://dbpedia.org/resource/San_Francisco	Gascón was elected as District Attorney of San Francisco	George Gascón (born 1954) is the District Attorney of San Francisco. He was appointed by Mayor Gavin Newsom in January 2011 to succeed California Attorney General Kamala Harris. In November 2011, Gascón was elected as District Attorney of San Francisco.	
Contains	0	Abstract	In Sentence	Sbj-Obj		Chinese Taipei	http://dbpedia.org/resource/Chan_Hao-ching	http://dbpedia.org/ontology/residence	http://dbpedia.org/resource/Taipei	Chan Hao-ching (born September 19, 1993), also named Angel Chan, is a professional tennis player representing Chinese Taipei	Chan Hao-ching (born September 19, 1993), also named Angel Chan, is a professional tennis player representing Chinese Taipei. She is primarily a doubles specialist, winning 8 WTA and 8 ITF titles in that discipline. At the 2014 Wimbledon Championships, Chan reached the final of mixed doubles with Max Mirnyi to reach her first ever grand slam final. She is the younger sister of fellow professional tennis player Chan Yung-jan.	
Equal	0	Abstract	In Sentence	Pronoun-Obj		Toronto	http://dbpedia.org/resource/Bas_Balkissoon	http://dbpedia.org/ontology/residence	http://dbpedia.org/resource/Toronto	(**he=Bas Balkissoon**): he was a municipal councillor in Scarborough and from 1998 to 2005 he was a councillor in the amalgamated city of Toronto	Bas Balkissoon (born c. 1952) is a former politician in Ontario, Canada. He was a Liberal member of the Legislative Assembly of Ontario from 2005 to 2016 who represented the riding of Scarborough—Rouge River. From 1988 to 1997 he was a municipal councillor in Scarborough and from 1998 to 2005 he was a councillor in the amalgamated city of Toronto.	
Contains	0	Abstract	In Sentence	Sbj-Obj		University of Toronto	http://dbpedia.org/resource/Frank_Kschischang	http://dbpedia.org/ontology/residence	http://dbpedia.org/resource/Toronto	Frank Kschischang (born 15 September 1962 in Mettmann, West Germany (now Germany)) is a Professor in the Department of Electrical and Computer Engineering at the University of Toronto	Frank Kschischang (born 15 September 1962 in Mettmann, West Germany (now Germany)) is a Professor in the Department of Electrical and Computer Engineering at the University of Toronto, and holds a Canada Research Chair in communication algorithms. He is a co-inventor of the factor graph, a kind of graphical model used in Bayesian inference. Prof. Kschischang is a Fellow of the IEEE, "for contributions to trellis structures, graphical models and iterative decoding techniques for error-correcting codes." He is also a Fellow of the Engineering Institute of Canada. He is a recipient of the 2010 Killam Research Fellowship, and received the 2012 Canadian Award for Telecommunications Research. Prof. Kschischang is currently the Editor-in-Chief of the IEEE Transactions on Information Theory.	
Equal	0	Abstract	In Sentence	Sbj-Obj		Trondheim	http://dbpedia.org/resource/Vibeke_Videm	http://dbpedia.org/ontology/residence	http://dbpedia.org/resource/Trondheim	Vibeke Videm (born 1957) is a Professor of immunology at the Medical Faculty of the Norwegian University of Science and Technology (NTNU) in Trondheim	Vibeke Videm (born 1957) is a Professor of immunology at the Medical Faculty of the Norwegian University of Science and Technology (NTNU) in Trondheim, Norway, and a consulting physician at the Department of Immunology and Transfusion Medicine, St Olav's University Hospital. She was Head of the Department of Laboratory Medicine, Children’s and Women’s Health (LBK) at NTNU (2007-2013). Videm performs research on mechanisms of how inflammation contributes to arteriosclerosis and cardiovascular disease, especially in patients with diabetes or rheumatoid arthritis. She also investigates mechanisms for complications following open-heart surgery and how they can be prevented. Videm has an interest in biostatistics and nutrition.	
Equal	0	Abstract	In Sentence	Sbj-Obj		Trondheim	http://dbpedia.org/resource/Death_of_Eugene_Ejike_Obiora	http://dbpedia.org/ontology/residence	http://dbpedia.org/resource/Trondheim	Obiora's name entered the public limelight in Norway after he died during a police arrest at a social services office, Østbyen Servicekontor, in Trondheim	Eugene Ejike Obiora (February 25, 1958 – September 7, 2006) was a naturalized Norwegian citizen, originally from Nigeria. The first-born of 10 siblings, he had lived in Norway for more than 20 years. Obiora's name entered the public limelight in Norway after he died during a police arrest at a social services office, Østbyen Servicekontor, in Trondheim. He was there to complain against his being denied welfare (financial aid). According to early news reports Obiora threatened and photographed the staff, and police were subsequently called in. When Obiora refused to leave the premises and resisted arrest, a scuffle ensued where a strangle hold was employed by one of the arresting officers. Shortly thereafter Obiora lost consciousness and was subsequently transported to the local hospital by the police. He was pronounced dead despite resuscitation attempts. The nurses who received the police patrol car have stated in police interviews that he was positioned "completely limp on his stomach face down on the floor of the supervisor vehicle." The case made headlines locally and nationally, with accusations of unnecessary use of force and racism leveled at the local police, as well as uproar in African societies in Norway.	
Equal	0	Abstract	In Sentence	Pronoun-Obj		Vienna	http://dbpedia.org/resource/Tarafa_Baghajati	http://dbpedia.org/ontology/residence	http://dbpedia.org/resource/Vienna	(**he=Tarafa Baghajati**): He has lived in Vienna	Tarafa Baghajati (Arabic: طرفة بغجاتي‎‎, born September 1, 1961) is a human rights activist and writer. He is also the chairman of the Austrian Muslim Initiative (AMI). He has lived in Vienna, Austria since 1986.	
Equal	0	Abstract	In Sentence	Sbj-Obj		Yekaterinburg	http://dbpedia.org/resource/Yevgeny_Roizman	http://dbpedia.org/ontology/residence	http://dbpedia.org/resource/Yekaterinburg	Yevgeny Roizman (Russian: Евге́ний Вади́мович Ро́йзман;(Eugene Roizman) born 14 September 1962) is a Russian politician, the Mayor of Yekaterinburg	Yevgeny Roizman (Russian: Евге́ний Вади́мович Ро́йзман;(Eugene Roizman) born 14 September 1962) is a Russian politician, the Mayor of Yekaterinburg after winning the mayoral election in September 2013. He is known as a campaigner against corrupt police, illegal drug sellers and for drug rehab centers.	
